0 0 -.12716281E+03
0 2 -.12715195E+03
0 4 -.12712064E+03
0 6 -.12705173E+03
0 8 -.12692804E+03
0 10 -.12671898E+03
2 0 -.12715136E+03
2 2 -.12714110E+03
2 4 -.12710545E+03
2 6 -.12703290E+03
2 8 -.12690294E+03
2 10 -.12668522E+03
4 0 -.12711856E+03
4 2 -.12710402E+03
4 4 -.12706254E+03
4 6 -.12697579E+03
4 8 -.12682689E+03
4 10 -.12658572E+03
6 0 -.12704722E+03
6 2 -.12702908E+03
6 4 -.12697335E+03
6 6 -.12686502E+03
6 8 -.12668433E+03
6 10 -.12640009E+03
8 0 -.12691999E+03
8 2 -.12689564E+03
8 4 -.12682103E+03
8 6 -.12668097E+03
8 8 -.12645446E+03
8 10 -.12610837E+03
10 0 -.12670617E+03
10 2 -.12667325E+03
10 4 -.12657543E+03
10 6 -.12639259E+03
10 8 -.12610444E+03
10 10 -.12567703E+03
